dr,time,weather,temp,w_spid,p
29январь2019,24:00,пасмурно,-8°,1 м/с,760
28январь2019,00:00,пасмурно,-11°,4 м/с,760
28январь2019,03:00,пасмурно,-11°,3 м/с,760
28январь2019,06:00,пасмурно,-12°,2 м/с,761
28январь2019,09:00,пасмурно,-12°,3 м/с,761
28январь2019,12:00,малооблачно,-11°,3 м/с,761
28январь2019,15:00,ясно,-11°,3 м/с,761
28январь2019,18:00,пасмурно,-11°,2 м/с,761
28январь2019,21:00,пасмурно,-11°,2 м/с,761
28январь2019,24:00,пасмурно,-10°,1 м/с,761
27январь2019,00:00,пасмурно,-17°,2 м/с,768
27январь2019,03:00,пасмурно,-16°,3 м/с,767
27январь2019,06:00,облачно,-16°,3 м/с,767
27январь2019,09:00,пасмурно,-15°,2 м/с,766
27январь2019,12:00,ясно,-12°,3 м/с,764
27январь2019,15:00,пасмурно,-12°,2 м/с,762
27январь2019,18:00,пасмурно,-12°,4 м/с,761
27январь2019,21:00,пасмурно,-12°,3 м/с,761
27январь2019,24:00,пасмурно,-11°,4 м/с,760
26январь2019,00:00,пасмурно,-18°,2 м/с,764
26январь2019,03:00,пасмурно,-19°,2 м/с,766
26январь2019,06:00,облачно,-19°,2 м/с,767
26январь2019,09:00,облачно,-19°,1 м/с,768
26январь2019,12:00,облачно,-17°,1 м/с,768
26январь2019,15:00,облачно,-17°,1 м/с,768
26январь2019,18:00,пасмурно,-18°,2 м/с,769
26январь2019,21:00,пасмурно,-17°,2 м/с,768
26январь2019,24:00,пасмурно,-17°,2 м/с,768
25январь2019,00:00,пасмурно,-15°,2 м/с,754
25январь2019,03:00,пасмурно,-16°,1 м/с,753
25январь2019,06:00,ясно,-19°,2 м/с,753
25январь2019,09:00,малооблачно,-19°,2 м/с,755
25январь2019,12:00,ясно,-17°,3 м/с,757
25январь2019,15:00,ясно,-17°,4 м/с,759
25январь2019,18:00,ясно,-18°,3 м/с,761
25январь2019,21:00,пасмурно,-17°,3 м/с,762
25январь2019,24:00,пасмурно,-18°,2 м/с,764
24январь2019,00:00,ясно,-19°,1 м/с,764
24январь2019,03:00,ясно,-20°,1 м/с,765
24январь2019,06:00,малооблачно,-21°,1 м/с,764
24январь2019,09:00,облачно,-21°,2 м/с,765
24январь2019,12:00,пасмурно,-18°,2 м/с,764
24январь2019,15:00,пасмурно,-16°,3 м/с,760
24январь2019,18:00,пасмурно,-16°,3 м/с,760
24январь2019,21:00,пасмурно,-16°,3 м/с,756
24январь2019,24:00,пасмурно,-15°,2 м/с,754
23январь2019,00:00,ясно,-18°,1 м/с,757
23январь2019,03:00,облачно,-19°,2 м/с,757
23январь2019,06:00,малооблачно,-20°,1 м/с,758
23январь2019,09:00,облачно,-21°,2 м/с,760
23январь2019,12:00,малооблачно,-18°,2 м/с,761
23январь2019,15:00,пасмурно,-16°,1 м/с,761
23январь2019,18:00,облачно,-19°,1 м/с,762
23январь2019,21:00,пасмурно,-17°,2 м/с,763
23январь2019,24:00,ясно,-19°,1 м/с,764
22январь2019,00:00,пасмурно,-9°,1 м/с,749
22январь2019,03:00,пасмурно,-11°,2 м/с,749
22январь2019,06:00,пасмурно,-12°,2 м/с,750
22январь2019,09:00,пасмурно,-12°,2 м/с,751
22январь2019,12:00,пасмурно,-12°,3 м/с,752
22январь2019,15:00,малооблачно,-15°,2 м/с,753
22январь2019,18:00,пасмурно,-16°,3 м/с,754
22январь2019,21:00,облачно,-18°,2 м/с,755
22январь2019,24:00,ясно,-18°,1 м/с,757
21январь2019,00:00,малооблачно,-10°,2 м/с,754
21январь2019,03:00,пасмурно,-8°,4 м/с,753
21январь2019,06:00,пасмурно,-8°,3 м/с,752
21январь2019,09:00,пасмурно,-8°,4 м/с,752
21январь2019,12:00,пасмурно,-8°,2 м/с,752
21январь2019,15:00,пасмурно,-8°,2 м/с,751
21январь2019,18:00,пасмурно,-8°,1 м/с,750
21январь2019,21:00,пасмурно,-8°,2 м/с,749
21январь2019,24:00,пасмурно,-9°,1 м/с,749
20январь2019,00:00,облачно,-6°,1 м/с,752
20январь2019,03:00,ясно,-8°,1 м/с,752
20январь2019,06:00,малооблачно,-9°,1 м/с,753
20январь2019,09:00,пасмурно,-10°,1 м/с,753
20январь2019,12:00,пасмурно,-8°,2 м/с,754
20январь2019,15:00,пасмурно,-8°,3 м/с,755
20январь2019,18:00,ясно,-11°,1 м/с,755
20январь2019,21:00,малооблачно,-12°,1 м/с,755
20январь2019,24:00,малооблачно,-10°,2 м/с,754
19январь2019,00:00,пасмурно,-3°,1 м/с,750
19январь2019,03:00,пасмурно,-2°,2 м/с,748
19январь2019,06:00,пасмурно,-3°,2 м/с,748
19январь2019,09:00,пасмурно,-1°,1 м/с,748
19январь2019,12:00,пасмурно,+1°,4 м/с,748
19январь2019,15:00,пасмурно,+1°,3 м/с,748
19январь2019,18:00,пасмурно,-1°,2 м/с,749
19январь2019,21:00,пасмурно,-4°,2 м/с,750
19январь2019,24:00,облачно,-6°,1 м/с,752
18январь2019,00:00,пасмурно,-8°,2 м/с,750
18январь2019,03:00,пасмурно,-8°,2 м/с,749
18январь2019,06:00,пасмурно,-7°,3 м/с,747
18январь2019,09:00,пасмурно,-5°,1 м/с,747
18январь2019,12:00,пасмурно,-4°,2 м/с,747
18январь2019,15:00,пасмурно,-3°,3 м/с,749
18январь2019,18:00,пасмурно,-3°,1 м/с,749
18январь2019,21:00,пасмурно,-3°,1 м/с,750
18январь2019,24:00,пасмурно,-3°,1 м/с,750
17январь2019,00:00,пасмурно,-3°,2 м/с,742
17январь2019,03:00,пасмурно,-4°,3 м/с,743
17январь2019,06:00,пасмурно,-5°,2 м/с,746
17январь2019,09:00,пасмурно,-7°,3 м/с,748
17январь2019,12:00,пасмурно,-8°,4 м/с,750
17январь2019,15:00,пасмурно,-7°,3 м/с,751
17январь2019,18:00,пасмурно,-7°,1 м/с,751
17январь2019,21:00,пасмурно,-6°,1 м/с,751
17январь2019,24:00,пасмурно,-8°,2 м/с,750
16январь2019,00:00,пасмурно,-1°,2 м/с,748
16январь2019,03:00,пасмурно,-1°,2 м/с,748
16январь2019,06:00,пасмурно,-1°,3 м/с,747
16январь2019,09:00,пасмурно,-1°,4 м/с,747
16январь2019,12:00,пасмурно,-1°,5 м/с,746
16январь2019,15:00,пасмурно,-3°,4 м/с,743
16январь2019,18:00,пасмурно,-4°,5 м/с,741
16январь2019,21:00,пасмурно,-4°,3 м/с,742
16январь2019,24:00,пасмурно,-3°,2 м/с,742
15январь2019,00:00,пасмурно,-9°,3 м/с,749
15январь2019,03:00,пасмурно,-7°,2 м/с,749
15январь2019,06:00,пасмурно,-8°,2 м/с,749
15январь2019,09:00,пасмурно,-8°,2 м/с,749
15январь2019,12:00,пасмурно,-7°,4 м/с,748
15январь2019,15:00,пасмурно,-5°,3 м/с,747
15январь2019,18:00,пасмурно,-3°,2 м/с,747
15январь2019,21:00,пасмурно,-2°,2 м/с,747
15январь2019,24:00,пасмурно,-1°,2 м/с,748
14январь2019,00:00,пасмурно,-10°,2 м/с,745
14январь2019,03:00,пасмурно,-10°,1 м/с,746
14январь2019,06:00,пасмурно,-11°,1 м/с,746
14январь2019,09:00,пасмурно,-11°,2 м/с,747
14январь2019,12:00,пасмурно,-10°,2 м/с,748
14январь2019,15:00,пасмурно,-11°,1 м/с,748
14январь2019,18:00,пасмурно,-10°,3 м/с,748
14январь2019,21:00,пасмурно,-10°,2 м/с,748
14январь2019,24:00,пасмурно,-9°,3 м/с,749
13январь2019,00:00,пасмурно,-9°,1 м/с,741
13январь2019,03:00,пасмурно,-9°,1 м/с,741
13январь2019,06:00,малооблачно,-11°,1 м/с,742
13январь2019,09:00,пасмурно,-11°,1 м/с,742
13январь2019,12:00,пасмурно,-10°,4 м/с,743
13январь2019,15:00,пасмурно,-11°,3 м/с,743
13январь2019,18:00,пасмурно,-10°,2 м/с,744
13январь2019,21:00,пасмурно,-10°,2 м/с,745
13январь2019,24:00,пасмурно,-10°,2 м/с,745
12январь2019,00:00,пасмурно,-11°,2 м/с,753
12январь2019,03:00,пасмурно,-12°,3 м/с,751
12январь2019,06:00,пасмурно,-12°,3 м/с,748
12январь2019,09:00,пасмурно,-11°,2 м/с,746
12январь2019,12:00,пасмурно,-10°,3 м/с,745
12январь2019,15:00,пасмурно,-10°,1 м/с,744
12январь2019,18:00,пасмурно,-10°,1 м/с,743
12январь2019,21:00,пасмурно,-9°,1 м/с,742
12январь2019,24:00,пасмурно,-9°,1 м/с,741
11январь2019,00:00,пасмурно,-9°,1 м/с,762
11январь2019,03:00,пасмурно,-10°,1 м/с,761
11январь2019,06:00,пасмурно,-11°,1 м/с,760
11январь2019,09:00,пасмурно,-11°,1 м/с,760
11январь2019,12:00,пасмурно,-10°,2 м/с,759
11январь2019,15:00,пасмурно,-11°,2 м/с,757
11январь2019,18:00,пасмурно,-12°,1 м/с,756
11январь2019,21:00,пасмурно,-11°,3 м/с,755
11январь2019,24:00,пасмурно,-11°,2 м/с,753
10январь2019,00:00,облачно,-13°,1 м/с,761
10январь2019,03:00,ясно,-14°,2 м/с,762
10январь2019,06:00,пасмурно,-16°,1 м/с,762
10январь2019,09:00,пасмурно,-16°,1 м/с,763
10январь2019,12:00,пасмурно,-13°,1 м/с,763
10январь2019,15:00,пасмурно,-12°,1 м/с,763
10январь2019,18:00,пасмурно,-10°,1 м/с,763
10январь2019,21:00,пасмурно,-9°,1 м/с,762
10январь2019,24:00,пасмурно,-9°,1 м/с,762
9январь2019,00:00,пасмурно,-13°,2 м/с,755
9январь2019,03:00,пасмурно,-12°,2 м/с,756
9январь2019,06:00,пасмурно,-11°,2 м/с,756
9январь2019,09:00,пасмурно,-11°,2 м/с,757
9январь2019,12:00,пасмурно,-11°,2 м/с,758
9январь2019,15:00,пасмурно,-11°,2 м/с,758
9январь2019,18:00,пасмурно,-11°,2 м/с,759
9январь2019,21:00,пасмурно,-11°,2 м/с,760
9январь2019,24:00,облачно,-13°,1 м/с,761
8январь2019,00:00,пасмурно,-16°,1 м/с,757
8январь2019,03:00,пасмурно,-16°,2 м/с,757
8январь2019,06:00,пасмурно,-17°,3 м/с,755
8январь2019,09:00,пасмурно,-16°,3 м/с,755
8январь2019,12:00,пасмурно,-15°,3 м/с,754
8январь2019,15:00,пасмурно,-13°,2 м/с,753
8январь2019,18:00,пасмурно,-12°,3 м/с,754
8январь2019,21:00,пасмурно,-13°,2 м/с,754
8январь2019,24:00,пасмурно,-13°,2 м/с,755
7январь2019,00:00,пасмурно,-13°,3 м/с,759
7январь2019,03:00,пасмурно,-14°,3 м/с,760
7январь2019,06:00,ясно,-17°,2 м/с,760
7январь2019,09:00,ясно,-18°,3 м/с,761
7январь2019,12:00,малооблачно,-18°,3 м/с,761
7январь2019,15:00,облачно,-18°,1 м/с,760
7январь2019,18:00,пасмурно,-18°,1 м/с,760
7январь2019,21:00,ясно,-19°,1 м/с,759
7январь2019,24:00,пасмурно,-16°,1 м/с,757
6январь2019,00:00,пасмурно,-10°,1 м/с,749
6январь2019,03:00,пасмурно,-9°,"<td><span class=""p"">750</span><span>мм рт.ст.</span></td>",750
6январь2019,06:00,пасмурно,-10°,1 м/с,750
6январь2019,09:00,пасмурно,-10°,1 м/с,752
6январь2019,12:00,пасмурно,-10°,2 м/с,753
6январь2019,15:00,пасмурно,-10°,2 м/с,755
6январь2019,18:00,пасмурно,-11°,2 м/с,757
6январь2019,21:00,пасмурно,-12°,3 м/с,758
6январь2019,24:00,пасмурно,-13°,3 м/с,759
5январь2019,00:00,пасмурно,-9°,2 м/с,758
5январь2019,03:00,пасмурно,-8°,2 м/с,757
5январь2019,06:00,пасмурно,-8°,2 м/с,756
5январь2019,09:00,пасмурно,-8°,2 м/с,755
5январь2019,12:00,пасмурно,-7°,3 м/с,752
5январь2019,15:00,пасмурно,-9°,2 м/с,751
5январь2019,18:00,пасмурно,-9°,1 м/с,750
5январь2019,21:00,пасмурно,-9°,1 м/с,750
5январь2019,24:00,пасмурно,-10°,1 м/с,749
4январь2019,00:00,пасмурно,-7°,2 м/с,764
4январь2019,03:00,пасмурно,-7°,3 м/с,764
4январь2019,06:00,пасмурно,-8°,3 м/с,762
4январь2019,09:00,пасмурно,-8°,3 м/с,761
4январь2019,12:00,пасмурно,-8°,3 м/с,760
4январь2019,15:00,пасмурно,-8°,2 м/с,759
4январь2019,18:00,пасмурно,-9°,2 м/с,758
4январь2019,21:00,пасмурно,-8°,1 м/с,759
4январь2019,24:00,пасмурно,-9°,2 м/с,758
3январь2019,00:00,пасмурно,-7°,3 м/с,762
3январь2019,03:00,пасмурно,-6°,2 м/с,762
3январь2019,06:00,пасмурно,-6°,2 м/с,762
3январь2019,09:00,пасмурно,-6°,2 м/с,763
3январь2019,12:00,пасмурно,-5°,2 м/с,763
3январь2019,15:00,пасмурно,-5°,2 м/с,764
3январь2019,18:00,пасмурно,-6°,1 м/с,764
3январь2019,21:00,пасмурно,-6°,1 м/с,764
3январь2019,24:00,пасмурно,-7°,2 м/с,764
2январь2019,00:00,пасмурно,-13°,2 м/с,761
2январь2019,03:00,пасмурно,-12°,2 м/с,761
2январь2019,06:00,пасмурно,-11°,2 м/с,761
2январь2019,09:00,пасмурно,-9°,2 м/с,761
2январь2019,12:00,пасмурно,-7°,2 м/с,761
2январь2019,15:00,пасмурно,-5°,2 м/с,761
2январь2019,18:00,пасмурно,-6°,3 м/с,761
2январь2019,21:00,пасмурно,-6°,3 м/с,761
2январь2019,24:00,пасмурно,-7°,3 м/с,762
1январь2019,00:00,пасмурно,-8°,2 м/с,765
1январь2019,03:00,пасмурно,-8°,3 м/с,765
1январь2019,06:00,пасмурно,-9°,2 м/с,765
1январь2019,09:00,малооблачно,-10°,2 м/с,765
1январь2019,12:00,малооблачно,-9°,"<td><span class=""p"">764</span><span>мм рт.ст.</span></td>",764
1январь2019,15:00,пасмурно,-10°,3 м/с,764
1январь2019,18:00,пасмурно,-12°,2 м/с,763
1январь2019,21:00,облачно,-13°,3 м/с,762
1январь2019,24:00,пасмурно,-13°,2 м/с,761
1 декабря 2019,00:00,пасмурно,-8°,2 м/с,765
1 декабря 2019,03:00,пасмурно,-8°,3 м/с,765
